origin,destination,delta_days,proba_open
PERPIGNAN,MARNE LA VALLEE CHESSY,10,0.022749099792352068
PERPIGNAN,MARNE LA VALLEE CHESSY,11,0.02365386416158015
PERPIGNAN,MARNE LA VALLEE CHESSY,12,0.014469460850037034
PERPIGNAN,MARNE LA VALLEE CHESSY,13,0.012844321192869825
PERPIGNAN,MARNE LA VALLEE CHESSY,14,0.011533524230460274
PERPIGNAN,MARNE LA VALLEE CHESSY,15,0.013196552108915701
PERPIGNAN,MARNE LA VALLEE CHESSY,16,0.013754006534991028
PERPIGNAN,MARNE LA VALLEE CHESSY,17,0.012354299005571924
PERPIGNAN,MARNE LA VALLEE CHESSY,18,0.009637141822412975
PERPIGNAN,MARNE LA VALLEE CHESSY,19,0.01191216724800629
PERPIGNAN,MARNE LA VALLEE CHESSY,20,0.013030138004375039
PERPIGNAN,MARNE LA VALLEE CHESSY,21,0.014846682030335947
PERPIGNAN,MARNE LA VALLEE CHESSY,22,0.01747680462975436
PERPIGNAN,MARNE LA VALLEE CHESSY,23,0.012743291504019883
PERPIGNAN,MARNE LA VALLEE CHESSY,24,0.01621515510703213
PERPIGNAN,MARNE LA VALLEE CHESSY,25,0.01941142581658228
PERPIGNAN,MARNE LA VALLEE CHESSY,26,0.055080270704511235
PERPIGNAN,MARNE LA VALLEE CHESSY,27,0.037249632852688085
PERPIGNAN,MARNE LA VALLEE CHESSY,28,0.021532352809444023
PERPIGNAN,MARNE LA VALLEE CHESSY,29,0.014589853995239554
PERPIGNAN,MARNE LA VALLEE CHESSY,30,0.007568641684515208
PERPIGNAN,MONTPELLIER SAINT ROCH,0,0.6488531694957225
PERPIGNAN,MONTPELLIER SAINT ROCH,1,0.6464680116902841
PERPIGNAN,MONTPELLIER SAINT ROCH,2,0.6995141942109536
PERPIGNAN,MONTPELLIER SAINT ROCH,3,0.7201960763469822
PERPIGNAN,MONTPELLIER SAINT ROCH,4,0.7215958971072363
PERPIGNAN,MONTPELLIER SAINT ROCH,5,0.717577457353289
PERPIGNAN,MONTPELLIER SAINT ROCH,6,0.711268454006772
PERPIGNAN,MONTPELLIER SAINT ROCH,7,0.6988852940563435
PERPIGNAN,MONTPELLIER SAINT ROCH,8,0.6684546522044733
PERPIGNAN,MONTPELLIER SAINT ROCH,9,0.7348365385654401
PERPIGNAN,MONTPELLIER SAINT ROCH,10,0.7732893007242602
PERPIGNAN,MONTPELLIER SAINT ROCH,11,0.7719743250371922
PERPIGNAN,MONTPELLIER SAINT ROCH,12,0.5908528933367254
PERPIGNAN,MONTPELLIER SAINT ROCH,13,0.5921736487944101
PERPIGNAN,MONTPELLIER SAINT ROCH,14,0.5913756568449224
PERPIGNAN,MONTPELLIER SAINT ROCH,15,0.5971271108856001
PERPIGNAN,MONTPELLIER SAINT ROCH,16,0.5934306208950074
PERPIGNAN,MONTPELLIER SAINT ROCH,17,0.5846188811041356
PERPIGNAN,MONTPELLIER SAINT ROCH,18,0.5935309440639586
PERPIGNAN,MONTPELLIER SAINT ROCH,19,0.5965361859343474
PERPIGNAN,MONTPELLIER SAINT ROCH,20,0.5900106804079855
PERPIGNAN,MONTPELLIER SAINT ROCH,21,0.6049419191653053
PERPIGNAN,MONTPELLIER SAINT ROCH,22,0.6015508919240922
PERPIGNAN,MONTPELLIER SAINT ROCH,23,0.578865263926367
PERPIGNAN,MONTPELLIER SAINT ROCH,24,0.5683318458778988
PERPIGNAN,MONTPELLIER SAINT ROCH,25,0.6023359852222065
PERPIGNAN,MONTPELLIER SAINT ROCH,26,0.5902905573971712
PERPIGNAN,MONTPELLIER SAINT ROCH,27,0.6219830546765124
PERPIGNAN,MONTPELLIER SAINT ROCH,28,0.5789747026697775
PERPIGNAN,MONTPELLIER SAINT ROCH,29,0.5615676408893114
PERPIGNAN,MONTPELLIER SAINT ROCH,30,0.2752055885608232
PERPIGNAN,MONTPELLIER SUD DE FRANCE,0,0.052377662624982294
PERPIGNAN,MONTPELLIER SUD DE FRANCE,1,0.05965967446942787
PERPIGNAN,MONTPELLIER SUD DE FRANCE,2,0.049315541975905125
PERPIGNAN,MONTPELLIER SUD DE FRANCE,3,0.05542356335831674
PERPIGNAN,MONTPELLIER SUD DE FRANCE,4,0.06398434539470853
PERPIGNAN,MONTPELLIER SUD DE FRANCE,5,0.06631534772571086
PERPIGNAN,MONTPELLIER SUD DE FRANCE,6,0.06730279777566091
PERPIGNAN,MONTPELLIER SUD DE FRANCE,7,0.05393872792973623
PERPIGNAN,MONTPELLIER SUD DE FRANCE,8,0.059004186664549804
PERPIGNAN,MONTPELLIER SUD DE FRANCE,9,0.08200622387854353
PERPIGNAN,MONTPELLIER SUD DE FRANCE,10,0.4826339563611146
PERPIGNAN,MONTPELLIER SUD DE FRANCE,11,0.4308610292649882
PERPIGNAN,MONTPELLIER SUD DE FRANCE,12,0.005872132932821339
PERPIGNAN,MONTPELLIER SUD DE FRANCE,13,0.005872132932821339
PERPIGNAN,MONTPELLIER SUD DE FRANCE,14,0.005872132932821339
PERPIGNAN,MONTPELLIER SUD DE FRANCE,15,0.005872132932821339
PERPIGNAN,MONTPELLIER SUD DE FRANCE,16,0.006852525089684084
PERPIGNAN,MONTPELLIER SUD DE FRANCE,17,0.005872132932821339
PERPIGNAN,MONTPELLIER SUD DE FRANCE,18,0.005872132932821339
PERPIGNAN,MONTPELLIER SUD DE FRANCE,19,0.00292074404393245
PERPIGNAN,MONTPELLIER SUD DE FRANCE,20,0.005872132932821339
PERPIGNAN,MONTPELLIER SUD DE FRANCE,21,0.005872132932821339
PERPIGNAN,MONTPELLIER SUD DE FRANCE,22,0.004162731223419629
PERPIGNAN,MONTPELLIER SUD DE FRANCE,23,0.006149910710599116
PERPIGNAN,MONTPELLIER SUD DE FRANCE,24,0.005872132932821339
PERPIGNAN,MONTPELLIER SUD DE FRANCE,25,0.0070626091232975285
PERPIGNAN,MONTPELLIER SUD DE FRANCE,26,0.00559168421487262
PERPIGNAN,MONTPELLIER SUD DE FRANCE,27,0.0057011927618811666
PERPIGNAN,MONTPELLIER SUD DE FRANCE,28,0.02192570436139277
PERPIGNAN,MONTPELLIER SUD DE FRANCE,29,0.00292074404393245
PERPIGNAN,MONTPELLIER SUD DE FRANCE,30,0.005872132932821339
PERPIGNAN,NARBONNE,0,0.601599797908337
PERPIGNAN,NARBONNE,1,0.6060498811883132
PERPIGNAN,NARBONNE,2,0.6221116109662964
PERPIGNAN,NARBONNE,3,0.637981911817677
PERPIGNAN,NARBONNE,4,0.6370366477832216
PERPIGNAN,NARBONNE,5,0.6436865668189637
PERPIGNAN,NARBONNE,6,0.6309097142700306
PERPIGNAN,NARBONNE,7,0.6372138437688593
PERPIGNAN,NARBONNE,8,0.6247324119246802
PERPIGNAN,NARBONNE,9,0.6701297466910624
PERPIGNAN,NARBONNE,10,0.7060027299757413
PERPIGNAN,NARBONNE,11,0.6940862497545541
PERPIGNAN,NARBONNE,12,0.5107109714401371
PERPIGNAN,NARBONNE,13,0.5128347428838758
PERPIGNAN,NARBONNE,14,0.5075206901239456
PERPIGNAN,NARBONNE,15,0.5072733114771998
PERPIGNAN,NARBONNE,16,0.5078175262962076
PERPIGNAN,NARBONNE,17,0.5020018339458541
PERPIGNAN,NARBONNE,18,0.49649029923919674
PERPIGNAN,NARBONNE,19,0.49968271238253475
PERPIGNAN,NARBONNE,20,0.503989985880705
PERPIGNAN,NARBONNE,21,0.5024604419036758
PERPIGNAN,NARBONNE,22,0.4884027664343815
PERPIGNAN,NARBONNE,23,0.4917135739829821
PERPIGNAN,NARBONNE,24,0.498554806329841
PERPIGNAN,NARBONNE,25,0.5152927274945113
PERPIGNAN,NARBONNE,26,0.5122584557679929
PERPIGNAN,NARBONNE,27,0.5193942897061383
PERPIGNAN,NARBONNE,28,0.5094368431007192
PERPIGNAN,NARBONNE,29,0.48312597808363833
PERPIGNAN,NARBONNE,30,0.32368978552596017
PERPIGNAN,NIMES CENTRE,0,0.6633582762076102
PERPIGNAN,NIMES CENTRE,1,0.6677772270287958
PERPIGNAN,NIMES CENTRE,2,0.7121345538263962
PERPIGNAN,NIMES CENTRE,3,0.7237458884027226
PERPIGNAN,NIMES CENTRE,4,0.7205729367144484
PERPIGNAN,NIMES CENTRE,5,0.7185393798993442
PERPIGNAN,NIMES CENTRE,6,0.7149836882580807
PERPIGNAN,NIMES CENTRE,7,0.7097596361709846
PERPIGNAN,NIMES CENTRE,8,0.6816201899073021
PERPIGNAN,NIMES CENTRE,9,0.7461000766570959
PERPIGNAN,NIMES CENTRE,10,0.7784865556410101
PERPIGNAN,NIMES CENTRE,11,0.7783656393877392
PERPIGNAN,NIMES CENTRE,12,0.6043142061852568
PERPIGNAN,NIMES CENTRE,13,0.5929641139816498
PERPIGNAN,NIMES CENTRE,14,0.6003494856493795
PERPIGNAN,NIMES CENTRE,15,0.5982696771314584
PERPIGNAN,NIMES CENTRE,16,0.5988569507657677
PERPIGNAN,NIMES CENTRE,17,0.5875261826938458
PERPIGNAN,NIMES CENTRE,18,0.590038085401697
PERPIGNAN,NIMES CENTRE,19,0.595933426314582
PERPIGNAN,NIMES CENTRE,20,0.5979195338677232
PERPIGNAN,NIMES CENTRE,21,0.592108172575976
PERPIGNAN,NIMES CENTRE,22,0.5964472017006147
PERPIGNAN,NIMES CENTRE,23,0.5771701854323581
PERPIGNAN,NIMES CENTRE,24,0.5553706029797933
PERPIGNAN,NIMES CENTRE,25,0.5963326013456995
PERPIGNAN,NIMES CENTRE,26,0.6007458411270536
PERPIGNAN,NIMES CENTRE,27,0.6137011326897077
PERPIGNAN,NIMES CENTRE,28,0.567245598808573
PERPIGNAN,NIMES CENTRE,29,0.5624694556521711
PERPIGNAN,NIMES CENTRE,30,0.2704221131936049
PERPIGNAN,NIMES PONT DU GARD,0,0.10161974855871694
PERPIGNAN,NIMES PONT DU GARD,1,0.12033030411373992
PERPIGNAN,NIMES PONT DU GARD,2,0.1140378007773831
PERPIGNAN,NIMES PONT DU GARD,3,0.09235920027888396
PERPIGNAN,NIMES PONT DU GARD,4,0.09766122198813605
PERPIGNAN,NIMES PONT DU GARD,5,0.1119465185629063
PERPIGNAN,NIMES PONT DU GARD,6,0.10804302523822575
PERPIGNAN,NIMES PONT DU GARD,7,0.11509220887564468
PERPIGNAN,NIMES PONT DU GARD,8,0.1223266437123813
PERPIGNAN,NIMES PONT DU GARD,9,0.1380287168121526
PERPIGNAN,NIMES PONT DU GARD,10,0.39424221044412444
PERPIGNAN,NIMES PONT DU GARD,11,0.36641820970546224
PERPIGNAN,NIMES PONT DU GARD,12,0.015331275033579402
PERPIGNAN,NIMES PONT DU GARD,13,0.01748813777867744
PERPIGNAN,NIMES PONT DU GARD,14,0.014993127798637521
PERPIGNAN,NIMES PONT DU GARD,15,0.014993127798637521
PERPIGNAN,NIMES PONT DU GARD,16,0.018468529935540188
PERPIGNAN,NIMES PONT DU GARD,17,0.01748813777867744
PERPIGNAN,NIMES PONT DU GARD,18,0.014993127798637521
PERPIGNAN,NIMES PONT DU GARD,19,0.01510718539772506
PERPIGNAN,NIMES PONT DU GARD,20,0.01510718539772506
PERPIGNAN,NIMES PONT DU GARD,21,0.015331275033579402
PERPIGNAN,NIMES PONT DU GARD,22,0.01748813777867744
PERPIGNAN,NIMES PONT DU GARD,23,0.016346833430851353
PERPIGNAN,NIMES PONT DU GARD,24,0.014993127798637521
PERPIGNAN,NIMES PONT DU GARD,25,0.01652175122405559
PERPIGNAN,NIMES PONT DU GARD,26,0.01327999298229735
PERPIGNAN,NIMES PONT DU GARD,27,0.033312313602853263
PERPIGNAN,NIMES PONT DU GARD,28,0.026718179795484163
PERPIGNAN,NIMES PONT DU GARD,29,0.015415068726907562
PERPIGNAN,NIMES PONT DU GARD,30,0.01679896759583637
PERPIGNAN,SETE,0,0.5995943334778443
PERPIGNAN,SETE,1,0.5991965176876878
PERPIGNAN,SETE,2,0.6533819365917949
PERPIGNAN,SETE,3,0.6559349012716195
PERPIGNAN,SETE,4,0.6535722577951633
PERPIGNAN,SETE,5,0.6479112009895814
PERPIGNAN,SETE,6,0.6428402388901474
PERPIGNAN,SETE,7,0.6426478783692889
PERPIGNAN,SETE,8,0.6252745002525593
PERPIGNAN,SETE,9,0.672106758687876
PERPIGNAN,SETE,10,0.7362133872996124
PERPIGNAN,SETE,11,0.7051835560396518
PERPIGNAN,SETE,12,0.5217707409180905
PERPIGNAN,SETE,13,0.5160248041639539
PERPIGNAN,SETE,14,0.5107401930261681
PERPIGNAN,SETE,15,0.5102640679744042
PERPIGNAN,SETE,16,0.5065785193899859
PERPIGNAN,SETE,17,0.519716704057775
PERPIGNAN,SETE,18,0.5133673466809797
PERPIGNAN,SETE,19,0.5051993996765457
PERPIGNAN,SETE,20,0.514872121754763
PERPIGNAN,SETE,21,0.5205212688081738
PERPIGNAN,SETE,22,0.5167926444293568
PERPIGNAN,SETE,23,0.5019573095457299
PERPIGNAN,SETE,24,0.4874655930202743
PERPIGNAN,SETE,25,0.5212583548180296
PERPIGNAN,SETE,26,0.5209179343510014
PERPIGNAN,SETE,27,0.5396477637141283
PERPIGNAN,SETE,28,0.5188401353691205
PERPIGNAN,SETE,29,0.5042832308840313
PERPIGNAN,SETE,30,0.29273216277158437
PERPIGNAN,TGV HAUTE PICARDIE,0,0.037737236325991755
PERPIGNAN,TGV HAUTE PICARDIE,1,0.02524283722454227
PERPIGNAN,TGV HAUTE PICARDIE,2,0.019998321848058824
PERPIGNAN,TGV HAUTE PICARDIE,3,0.03421375447140374
PERPIGNAN,TGV HAUTE PICARDIE,4,0.039772581910056774
PERPIGNAN,TGV HAUTE PICARDIE,5,0.03308680100270821
PERPIGNAN,TGV HAUTE PICARDIE,6,0.03625907751847948
PERPIGNAN,TGV HAUTE PICARDIE,7,0.030277563647567014
PERPIGNAN,TGV HAUTE PICARDIE,8,0.031725661186735185
PERPIGNAN,TGV HAUTE PICARDIE,9,0.036771736985529824
PERPIGNAN,TGV HAUTE PICARDIE,10,0.04343562595568859
PERPIGNAN,TGV HAUTE PICARDIE,11,0.04857901002718648
PERPIGNAN,TGV HAUTE PICARDIE,12,0.02805471021022086
PERPIGNAN,TGV HAUTE PICARDIE,13,0.01929147798090804
PERPIGNAN,TGV HAUTE PICARDIE,14,0.021704049124295403
PERPIGNAN,TGV HAUTE PICARDIE,15,0.01903545058725471
PERPIGNAN,TGV HAUTE PICARDIE,16,0.01630751376816169
PERPIGNAN,TGV HAUTE PICARDIE,17,0.0210727467160318
PERPIGNAN,TGV HAUTE PICARDIE,18,0.016425996710781116
PERPIGNAN,TGV HAUTE PICARDIE,19,0.01723414629691123
PERPIGNAN,TGV HAUTE PICARDIE,20,0.018101469316652432
PERPIGNAN,TGV HAUTE PICARDIE,21,0.019969563382682496
PERPIGNAN,TGV HAUTE PICARDIE,22,0.023797710354304266
PERPIGNAN,TGV HAUTE PICARDIE,23,0.0194090922861154
PERPIGNAN,TGV HAUTE PICARDIE,24,0.019423295278119777
PERPIGNAN,TGV HAUTE PICARDIE,25,0.03472798093636738
PERPIGNAN,TGV HAUTE PICARDIE,26,0.07856480609274842
PERPIGNAN,TGV HAUTE PICARDIE,27,0.07358833089115499
PERPIGNAN,TGV HAUTE PICARDIE,28,0.04427922941027104
PERPIGNAN,TGV HAUTE PICARDIE,29,0.0377719866365856
PERPIGNAN,TGV HAUTE PICARDIE,30,0.013987745166427595
PERPIGNAN,VALENCE TGV AUVERGNE RHONE ALPES,0,0.12429327191183909
PERPIGNAN,VALENCE TGV AUVERGNE RHONE ALPES,1,0.1371490169117019
PERPIGNAN,VALENCE TGV AUVERGNE RHONE ALPES,2,0.13577745147149817
PERPIGNAN,VALENCE TGV AUVERGNE RHONE ALPES,3,0.11709332819713836
PERPIGNAN,VALENCE TGV AUVERGNE RHONE ALPES,4,0.10480596424785289
PERPIGNAN,VALENCE TGV AUVERGNE RHONE ALPES,5,0.1088437660400938
PERPIGNAN,VALENCE TGV AUVERGNE RHONE ALPES,6,0.1303740189305781
PERPIGNAN,VALENCE TGV AUVERGNE RHONE ALPES,7,0.12281732233405443
PERPIGNAN,VALENCE TGV AUVERGNE RHONE ALPES,8,0.11927380167197206
PERPIGNAN,VALENCE TGV AUVERGNE RHONE ALPES,9,0.12405064432891116
PERPIGNAN,VALENCE TGV AUVERGNE RHONE ALPES,10,0.13224258689637872
PERPIGNAN,VALENCE TGV AUVERGNE RHONE ALPES,11,0.13477734660001828
PERPIGNAN,VALENCE TGV AUVERGNE RHONE ALPES,12,0.0359268408820754
PERPIGNAN,VALENCE TGV AUVERGNE RHONE ALPES,13,0.03246625814516027
PERPIGNAN,VALENCE TGV AUVERGNE RHONE ALPES,14,0.034539577543115395
PERPIGNAN,VALENCE TGV AUVERGNE RHONE ALPES,15,0.03293334285172904
PERPIGNAN,VALENCE TGV AUVERGNE RHONE ALPES,16,0.028230922783510155
PERPIGNAN,VALENCE TGV AUVERGNE RHONE ALPES,17,0.02715683311941584
PERPIGNAN,VALENCE TGV AUVERGNE RHONE ALPES,18,0.02997545954672391
PERPIGNAN,VALENCE TGV AUVERGNE RHONE ALPES,19,0.03150013119996928
PERPIGNAN,VALENCE TGV AUVERGNE RHONE ALPES,20,0.03209523145571787
PERPIGNAN,VALENCE TGV AUVERGNE RHONE ALPES,21,0.032157382403718966
PERPIGNAN,VALENCE TGV AUVERGNE RHONE ALPES,22,0.03608310383902745
PERPIGNAN,VALENCE TGV AUVERGNE RHONE ALPES,23,0.02988690013425375
PERPIGNAN,VALENCE TGV AUVERGNE RHONE ALPES,24,0.030040812117177167
PERPIGNAN,VALENCE TGV AUVERGNE RHONE ALPES,25,0.11016126017362624
PERPIGNAN,VALENCE TGV AUVERGNE RHONE ALPES,26,0.15252699116576549
PERPIGNAN,VALENCE TGV AUVERGNE RHONE ALPES,27,0.1466771121820471
PERPIGNAN,VALENCE TGV AUVERGNE RHONE ALPES,28,0.12375878782907905
PERPIGNAN,VALENCE TGV AUVERGNE RHONE ALPES,29,0.12227973096411085
PERPIGNAN,VALENCE TGV AUVERGNE RHONE ALPES,30,0.041224747298691335
SETE,AEROPORT ROISSY CDG 2 TGV,0,0.02140136700667081
SETE,AEROPORT ROISSY CDG 2 TGV,1,0.01831649936795786
SETE,AEROPORT ROISSY CDG 2 TGV,2,0.016944059473826198
SETE,AEROPORT ROISSY CDG 2 TGV,3,0.016089957308758375
SETE,AEROPORT ROISSY CDG 2 TGV,4,0.010029986628323643
SETE,AEROPORT ROISSY CDG 2 TGV,5,0.009549518282158689
SETE,AEROPORT ROISSY CDG 2 TGV,6,0.01689436898059115
SETE,AEROPORT ROISSY CDG 2 TGV,7,0.009507231886715258
SETE,AEROPORT ROISSY CDG 2 TGV,8,0.012818837899373303
SETE,AEROPORT ROISSY CDG 2 TGV,9,0.010471144155920221
SETE,AEROPORT ROISSY CDG 2 TGV,10,0.01608569894417944
SETE,AEROPORT ROISSY CDG 2 TGV,11,0.011598889412483363
SETE,AEROPORT ROISSY CDG 2 TGV,12,0.006895255790761835
SETE,AEROPORT ROISSY CDG 2 TGV,13,0.0051527046163277294
SETE,AEROPORT ROISSY CDG 2 TGV,14,0.005932708877127965
SETE,AEROPORT ROISSY CDG 2 TGV,15,0.010574803402116917
SETE,AEROPORT ROISSY CDG 2 TGV,16,0.005737148616394499
SETE,AEROPORT ROISSY CDG 2 TGV,17,0.006920246232418944
SETE,AEROPORT ROISSY CDG 2 TGV,18,0.004488227280342467
SETE,AEROPORT ROISSY CDG 2 TGV,19,0.007067964093099766
SETE,AEROPORT ROISSY CDG 2 TGV,20,0.004573327085873626
SETE,AEROPORT ROISSY CDG 2 TGV,21,0.005834869943379375
SETE,AEROPORT ROISSY CDG 2 TGV,22,0.005960358275708379
SETE,AEROPORT ROISSY CDG 2 TGV,23,0.006063427276006491
SETE,AEROPORT ROISSY CDG 2 TGV,24,0.005234405924730739
SETE,AEROPORT ROISSY CDG 2 TGV,25,0.011831279366644281
SETE,AEROPORT ROISSY CDG 2 TGV,26,0.04836305014983244
SETE,AEROPORT ROISSY CDG 2 TGV,27,0.026163426469729946
SETE,AEROPORT ROISSY CDG 2 TGV,28,0.017003572161707312
SETE,AEROPORT ROISSY CDG 2 TGV,29,0.014314256204614548
SETE,AEROPORT ROISSY CDG 2 TGV,30,0.005736742098734829
SETE,AGDE,0,0.787109081776165
SETE,AGDE,1,0.7378092875138139
SETE,AGDE,2,0.7235796093409418
SETE,AGDE,3,0.6896175563815533
SETE,AGDE,4,0.6624560455715182
SETE,AGDE,5,0.6332717892797077
SETE,AGDE,6,0.6335429210634276
SETE,AGDE,7,0.6083719169659226
SETE,AGDE,8,0.604047163310261
SETE,AGDE,9,0.6082873821169016
SETE,AGDE,10,0.6224904092005018
SETE,AGDE,11,0.6271850773141616
SETE,AGDE,12,0.06627389086121073
SETE,AGDE,13,0.06782108832955118
SETE,AGDE,14,0.06360583592648866
SETE,AGDE,15,0.06601775095571105
SETE,AGDE,16,0.06678197480604531
SETE,AGDE,17,0.06823312760788175
SETE,AGDE,18,0.10166996462226763
SETE,AGDE,19,0.09875087682560921
SETE,AGDE,20,0.10074705980017996
SETE,AGDE,21,0.10121636611208092
SETE,AGDE,22,0.10490510978307732
SETE,AGDE,23,0.10588709263536304
SETE,AGDE,24,0.10718045615415898
SETE,AGDE,25,0.13995739542336194
SETE,AGDE,26,0.14037596053249357
SETE,AGDE,27,0.13848962619077618
SETE,AGDE,28,0.14030556841379924
SETE,AGDE,29,0.14350567637745817
SETE,AGDE,30,0.061157616386981084
SETE,ARRAS,0,0.0160588257591922
SETE,ARRAS,1,0.019478836762244475
SETE,ARRAS,2,0.02790821764981999
SETE,ARRAS,3,0.021037471116360527
SETE,ARRAS,4,0.0199225619086097
SETE,ARRAS,5,0.01487664702868384
SETE,ARRAS,6,0.020621846204936265
SETE,ARRAS,7,0.017384551318529142
SETE,ARRAS,8,0.01811181705975995
SETE,ARRAS,9,0.021279253182712413
SETE,ARRAS,10,0.028883342055758012
SETE,ARRAS,11,0.03132634033263747
SETE,ARRAS,12,0.01159852424577245
SETE,ARRAS,13,0.007993239774447816
SETE,ARRAS,14,0.008676969858092055
SETE,ARRAS,15,0.0097542980032993
SETE,ARRAS,16,0.008875910021153148
SETE,ARRAS,17,0.009731692701648472
SETE,ARRAS,18,0.008534115826384124
SETE,ARRAS,19,0.006076017612154706
SETE,ARRAS,20,0.009969053845778455
SETE,ARRAS,21,0.009992063964056476
SETE,ARRAS,22,0.011688009761800412
SETE,ARRAS,23,0.010275261258516485
SETE,ARRAS,24,0.009586868547178655
SETE,ARRAS,25,0.02493000656258684
SETE,ARRAS,26,0.054018173858470575
SETE,ARRAS,27,0.06306390397929254
SETE,ARRAS,28,0.02791874997177784
SETE,ARRAS,29,0.025392417149937792
SETE,ARRAS,30,0.010159491251504373
SETE,BEZIERS,0,0.7778031800356581
SETE,BEZIERS,1,0.727067489293368
SETE,BEZIERS,2,0.7164790316291125
SETE,BEZIERS,3,0.6855629829259408
SETE,BEZIERS,4,0.6596635785985935
SETE,BEZIERS,5,0.6295634269565659
SETE,BEZIERS,6,0.6310602354808797
SETE,BEZIERS,7,0.602625176071516
SETE,BEZIERS,8,0.606490469235493
SETE,BEZIERS,9,0.6095920678250155
SETE,BEZIERS,10,0.624407572042068
SETE,BEZIERS,11,0.6294700871186922
SETE,BEZIERS,12,0.0684968819318515
SETE,BEZIERS,13,0.07212474829511704
SETE,BEZIERS,14,0.06777410031100888
SETE,BEZIERS,15,0.0680055709747728
SETE,BEZIERS,16,0.07162671741721462
SETE,BEZIERS,17,0.07056635458734956
SETE,BEZIERS,18,0.10717862503526213
SETE,BEZIERS,19,0.10365969701830464
SETE,BEZIERS,20,0.10655113970619137
SETE,BEZIERS,21,0.10765993766883901
SETE,BEZIERS,22,0.10712344332743244
SETE,BEZIERS,23,0.1044750157330293
SETE,BEZIERS,24,0.10930442900932867
SETE,BEZIERS,25,0.14421219416653963
SETE,BEZIERS,26,0.1422071159934614
SETE,BEZIERS,27,0.14131251495805597
SETE,BEZIERS,28,0.14431271954918168
SETE,BEZIERS,29,0.15099573791116805
SETE,BEZIERS,30,0.07046990935227357
SETE,BRUXELLES MIDI,0,0.03603207988154854
SETE,BRUXELLES MIDI,1,0.033323808840285796
SETE,BRUXELLES MIDI,2,0.03411682405977025
SETE,BRUXELLES MIDI,3,0.033502933887805245
SETE,BRUXELLES MIDI,4,0.029188596854093782
SETE,BRUXELLES MIDI,5,0.026906880903610687
SETE,BRUXELLES MIDI,6,0.03131179455852514
SETE,BRUXELLES MIDI,7,0.02796557621508219
SETE,BRUXELLES MIDI,8,0.029031953432876362
SETE,BRUXELLES MIDI,9,0.02521213422420185
SETE,BRUXELLES MIDI,10,0.03791303837189624
SETE,BRUXELLES MIDI,11,0.04064184487932311
SETE,BRUXELLES MIDI,12,0.014081372251458618
SETE,BRUXELLES MIDI,13,0.012198644431665795
SETE,BRUXELLES MIDI,14,0.015147009514947851
SETE,BRUXELLES MIDI,15,0.013852716818888179
SETE,BRUXELLES MIDI,16,0.008129504967162159
SETE,BRUXELLES MIDI,17,0.009136600515187939
SETE,BRUXELLES MIDI,18,0.009840702396769499
SETE,BRUXELLES MIDI,19,0.0101561753669851
SETE,BRUXELLES MIDI,20,0.009595236421328751
SETE,BRUXELLES MIDI,21,0.012881740040809922
SETE,BRUXELLES MIDI,22,0.01039667965266836
SETE,BRUXELLES MIDI,23,0.010537080297019465
SETE,BRUXELLES MIDI,24,0.013220759892051922
SETE,BRUXELLES MIDI,25,0.02440557890170704
SETE,BRUXELLES MIDI,26,0.016336788915020863
SETE,BRUXELLES MIDI,27,0.02327150373769819
SETE,BRUXELLES MIDI,28,0.02052138482769355
SETE,BRUXELLES MIDI,29,0.0209350287157887
SETE,BRUXELLES MIDI,30,0.004141954207654166
SETE,LILLE (intramuros),0,0.026328617179966988
SETE,LILLE (intramuros),1,0.024390996474147067
SETE,LILLE (intramuros),2,0.02857504374903186
SETE,LILLE (intramuros),3,0.026030585117107697
SETE,LILLE (intramuros),4,0.02579916327536188
SETE,LILLE (intramuros),5,0.02017432436250599
SETE,LILLE (intramuros),6,0.02234169035476414
SETE,LILLE (intramuros),7,0.017436561586423024
SETE,LILLE (intramuros),8,0.022989671339755192
SETE,LILLE (intramuros),9,0.01960312040808322
SETE,LILLE (intramuros),10,0.03580883180903661
SETE,LILLE (intramuros),11,0.027686611507473743
SETE,LILLE (intramuros),12,0.014966881426070429
SETE,LILLE (intramuros),13,0.015605179486281115
SETE,LILLE (intramuros),14,0.01389160100234229
SETE,LILLE (intramuros),15,0.016447565741442967
SETE,LILLE (intramuros),16,0.01714037025735429
SETE,LILLE (intramuros),17,0.01529219631080085
SETE,LILLE (intramuros),18,0.012056663127076046
SETE,LILLE (intramuros),19,0.015005505807242352
SETE,LILLE (intramuros),20,0.014213083340315985
SETE,LILLE (intramuros),21,0.01435021617370488
SETE,LILLE (intramuros),22,0.01321669919596098
SETE,LILLE (intramuros),23,0.015903784622145208
SETE,LILLE (intramuros),24,0.014540656626995265
SETE,LILLE (intramuros),25,0.021940232311686878
SETE,LILLE (intramuros),26,0.06026741725882221
SETE,LILLE (intramuros),27,0.06938313534742026
SETE,LILLE (intramuros),28,0.02809385728344673
SETE,LILLE (intramuros),29,0.023913342731476547
SETE,LILLE (intramuros),30,0.011327902370378777
SETE,LYON (intramuros),0,0.116910762015858
SETE,LYON (intramuros),1,0.140218144207641
SETE,LYON (intramuros),2,0.14956686607050695
SETE,LYON (intramuros),3,0.11818031521889658
SETE,LYON (intramuros),4,0.10965873201540617
SETE,LYON (intramuros),5,0.11160655968249297
SETE,LYON (intramuros),6,0.15066428524019515
SETE,LYON (intramuros),7,0.11759265739679312
